date,open,low,high,close,volume,change
24/10/2022,986.15,1021.25,1023.51,977.41,547325768,-33.67 (-3.30%)
21/10/2022,1019.82,1059.03,1059.09,1013.69,642381040,-38.63 (-3.65%)
20/10/2022,1058.45,1056.14,1065.28,1048.21,352606874,-1.62 (-0.15%)
19/10/2022,1060.07,1065.08,1065.99,1052.29,345536813,-3.59 (-0.34%)
18/10/2022,1063.66,1065.6,1071.74,1057.71,466601790,+12.08 (+1.15%)
17/10/2022,1051.58,1053.46,1054.05,1033.59,435862211,-10.27 (-0.97%)
14/10/2022,1061.85,1063.07,1068.12,1055.29,506507283,+10.86 (+1.03%)
13/10/2022,1050.99,1035.33,1050.99,1025.04,402770922,+16.18 (+1.56%)
12/10/2022,1034.81,1006.1,1039.44,1002.89,533033551,+28.61 (+2.84%)
11/10/2022,1006.2,1036.39,1036.48,998.64,581085298,-36.28 (-3.48%)
10/10/2022,1042.48,1019.67,1051.02,1012.94,542075880,+6.57 (+0.63%)
07/10/2022,1035.91,1061.93,1062.23,1022.38,788871784,-38.61 (-3.59%)
06/10/2022,1074.52,1105.31,1106.97,1072.57,500112250,-29.74 (-2.69%)
05/10/2022,1104.26,1092.08,1110.21,1092.08,397012510,+26.12 (+2.42%)
04/10/2022,1078.14,1095.73,1100.42,1069.74,514033942,-8.30 (-0.76%)
03/10/2022,1086.44,1124.46,1126.46,1079.86,502098805,-45.67 (-4.03%)
30/09/2022,1132.11,1115.2,1135.47,1099.44,612655902,+6.04 (+0.54%)
29/09/2022,1126.07,1157.09,1159.49,1126.07,416164258,-17.55 (-1.53%)
28/09/2022,1143.62,1158.53,1162.6,1142.79,496930374,-22.92 (-1.96%)
27/09/2022,1166.54,1177.51,1180.75,1166.44,415319330,-7.81 (-0.67%)
26/09/2022,1174.35,1186.41,1190.27,1159.12,702130223,-28.93 (-2.40%)
23/09/2022,1203.28,1212.61,1216.59,1201.45,443474468,-11.42 (-0.94%)
22/09/2022,1214.7,1200.34,1214.7,1196.64,436228785,+4.15 (+0.34%)
21/09/2022,1210.55,1213.47,1217.28,1204.68,325758197,-8.38 (-0.69%)
20/09/2022,1218.93,1212.08,1218.93,1199.71,413031821,+13.50 (+1.12%)
19/09/2022,1205.43,1231.45,1233.46,1202.07,642152831,-28.60 (-2.32%)
16/09/2022,1234.03,1243.15,1246.17,1230.37,594453000,-11.63 (-0.93%)
15/09/2022,1245.66,1247.34,1250.93,1243.45,386210366,+4.89 (+0.39%)
14/09/2022,1240.77,1229.76,1242.17,1228.51,574967232,-7.63 (-0.61%)
13/09/2022,1248.4,1251.1,1252.35,1243.87,464202179,-1.22 (-0.10%)
12/09/2022,1249.62,1255.16,1257.8,1248.97,390724335,+0.84 (+0.07%)
09/09/2022,1248.78,1241.26,1248.78,1228.54,542039800,+14.18 (+1.15%)
08/09/2022,1234.6,1251.06,1251.36,1234.6,557779800,-8.57 (-0.69%)
07/09/2022,1243.17,1274.6,1275.07,1243.17,796593600,-34.23 (-2.68%)
06/09/2022,1277.4,1279.58,1286.92,1277.4,537987600,+0.05 (+0.00%)
05/09/2022,1277.35,1280.26,1285.7,1275.35,466166300,-3.16 (-0.25%)
31/08/2022,1280.51,1276.49,1285.29,1274.99,462420100,+1.12 (+0.09%)
30/08/2022,1279.39,1274.97,1287.65,1271.01,473770000,+8.59 (+0.68%)
29/08/2022,1270.8,1263.43,1271.56,1249.17,793997300,-11.77 (-0.92%)
26/08/2022,1282.57,1291.29,1295.12,1280.05,614354500,-6.31 (-0.49%)
25/08/2022,1288.88,1280.39,1289.18,1279.45,562124700,+11.72 (+0.92%)
24/08/2022,1277.16,1275.57,1280.36,1272.33,519810800,+6.35 (+0.50%)
23/08/2022,1270.81,1253.45,1270.81,1253.45,520796300,+10.38 (+0.82%)
22/08/2022,1260.43,1264.64,1270.57,1255.83,566785900,-8.75 (-0.69%)
19/08/2022,1269.18,1272.23,1280,1263.45,568209800,-4.48 (-0.35%)
18/08/2022,1273.66,1273.45,1283.15,1268.64,558424300,-1.62 (-0.13%)
17/08/2022,1275.28,1276.78,1280.61,1271.97,644581600,+0.59 (+0.05%)
16/08/2022,1274.69,1274.08,1275.93,1271.11,569526100,+0.49 (+0.04%)
15/08/2022,1274.2,1268.56,1274.24,1267.14,585580500,+11.87 (+0.94%)
12/08/2022,1262.33,1250.66,1262.33,1248.65,508817800,+10.26 (+0.82%)
11/08/2022,1252.07,1267.37,1268.03,1245.85,765336500,-4.43 (-0.35%)
10/08/2022,1256.5,1255.69,1260.36,1253.89,584384800,-2.35 (-0.19%)
09/08/2022,1258.85,1260.36,1263.14,1252.84,655262300,+2.10 (+0.17%)
08/08/2022,1256.75,1252.36,1258.84,1252.04,634015600,+4.01 (+0.32%)
05/08/2022,1252.74,1250.25,1253.75,1245.05,604391400,-1.41 (-0.11%)
04/08/2022,1254.15,1252.49,1257.38,1247.38,655935800,+4.39 (+0.35%)
03/08/2022,1249.76,1233.84,1250.2,1232.41,702358600,+8.14 (+0.66%)
02/08/2022,1241.62,1230.31,1241.91,1224.11,734388200,+10.27 (+0.83%)
01/08/2022,1231.35,1209.05,1231.35,1206.46,681871300,+25.02 (+2.07%)
29/07/2022,1206.33,1214.32,1217.84,1206.33,537058300,-1.79 (-0.15%)
28/07/2022,1208.12,1201.77,1214.03,1198.68,620546700,+17.08 (+1.43%)
27/07/2022,1191.04,1180.83,1191.04,1178.58,387799200,+5.97 (+0.50%)
26/07/2022,1185.07,1189.2,1194.15,1184.44,388328300,-3.43 (-0.29%)
25/07/2022,1188.5,1191.43,1198.16,1184.32,410066000,-6.26 (-0.52%)
22/07/2022,1194.76,1199.16,1202.69,1194.76,448428100,-3.71 (-0.31%)
21/07/2022,1198.47,1195.03,1201.91,1194.89,500949000,+4.33 (+0.36%)
20/07/2022,1194.14,1188.12,1198.63,1185.82,601098600,+15.81 (+1.34%)
19/07/2022,1178.33,1176.1,1180.46,1168.99,479006800,+1.84 (+0.16%)
18/07/2022,1176.49,1184.74,1184.93,1174.7,480514500,-2.76 (-0.23%)
15/07/2022,1179.25,1183.15,1189.66,1178.12,543854200,-2.92 (-0.25%)
14/07/2022,1182.17,1170.7,1182.17,1170.04,490512400,+8.25 (+0.70%)
13/07/2022,1173.92,1173.46,1182.21,1170.92,522379700,-0.90 (-0.08%)
12/07/2022,1174.82,1154.31,1174.82,1153.55,475429100,+19.53 (+1.69%)
11/07/2022,1155.29,1161.3,1165.6,1144.55,488732000,-16.02 (-1.37%)
08/07/2022,1171.31,1174.53,1177.18,1164.23,437189300,+4.83 (+0.41%)
07/07/2022,1166.48,1148.97,1166.48,1142.8,362816600,+16.87 (+1.47%)
06/07/2022,1149.61,1167.25,1175.26,1147.63,511773800,-31.68 (-2.68%)
05/07/2022,1181.29,1198.42,1200.99,1181.29,559493000,-14.24 (-1.19%)
04/07/2022,1195.53,1206.47,1208.96,1192.63,403314600,-3.37 (-0.28%)
01/07/2022,1198.9,1193.04,1202.41,1170.95,498479000,+1.30 (+0.11%)
30/06/2022,1197.6,1218.22,1220.51,1197.6,471576000,-20.49 (-1.68%)
29/06/2022,1218.09,1208.22,1219.58,1207.38,519299900,-0.01 (-0.00%)
28/06/2022,1218.1,1202.41,1221.74,1198.99,534186600,+15.28 (+1.27%)
27/06/2022,1202.82,1189.12,1203.51,1187.38,429735700,+17.34 (+1.46%)
24/06/2022,1185.48,1190.82,1196.85,1185.48,410876800,-3.40 (-0.29%)
23/06/2022,1188.88,1162.06,1188.88,1162.06,380442900,+19.61 (+1.68%)
22/06/2022,1169.27,1180.11,1185.86,1162.98,529135300,-3.20 (-0.27%)
21/06/2022,1172.47,1172.98,1189.97,1162.94,607711900,-7.93 (-0.67%)
20/06/2022,1180.4,1218.37,1221.6,1180.4,620002900,-36.90 (-3.03%)
17/06/2022,1217.3,1210.5,1220.41,1191.92,684022500,-19.33 (-1.56%)
16/06/2022,1236.63,1227.24,1246.32,1223,522295400,+22.70 (+1.87%)
15/06/2022,1213.93,1231.23,1235.56,1195.19,626914600,-16.38 (-1.33%)
14/06/2022,1230.31,1213.44,1239.36,1211.13,519177100,+3.27 (+0.27%)
13/06/2022,1227.04,1251.08,1261.54,1226.01,709415500,-57.04 (-4.44%)
10/06/2022,1284.08,1298.78,1309.59,1284.08,561068400,-23.72 (-1.81%)
09/06/2022,1307.8,1310.35,1312.44,1300.85,436340700,-0.11 (-0.01%)
08/06/2022,1307.91,1297.56,1316.78,1294.27,543305900,+16.56 (+1.28%)
07/06/2022,1291.35,1285.07,1291.35,1260.92,625987600,+1.34 (+0.10%)
06/06/2022,1290.01,1290.04,1302.14,1281.95,541562900,+2.03 (+0.16%)
03/06/2022,1287.98,1284.62,1292.78,1276.37,430601700,-0.64 (-0.05%)
02/06/2022,1288.62,1300.58,1302.66,1283.32,527625000,-10.90 (-0.84%)
01/06/2022,1299.52,1289.56,1302.25,1286.01,505619500,+6.84 (+0.53%)
31/05/2022,1292.68,1288.63,1297.64,1280.44,543596100,-1.24 (-0.10%)
30/05/2022,1293.92,1290.11,1296.22,1281.27,499452600,+8.47 (+0.66%)
27/05/2022,1285.45,1270.56,1286.99,1269.29,578174500,+16.88 (+1.33%)
26/05/2022,1268.57,1273.8,1278.11,1261.55,514352700,+0.14 (+0.01%)
25/05/2022,1268.43,1238.52,1268.43,1234.17,616951500,+35.05 (+2.84%)
24/05/2022,1233.38,1218.87,1233.38,1203.28,479498700,+14.57 (+1.20%)
23/05/2022,1218.81,1246.56,1246.58,1207.99,488979100,-21.90 (-1.77%)
20/05/2022,1240.71,1240.72,1252.96,1232.33,465793600,-0.93 (-0.07%)
19/05/2022,1241.64,1211.31,1246.66,1210.43,459858400,+0.88 (+0.07%)
18/05/2022,1240.76,1240.06,1249.84,1222.92,514538800,+12.39 (+1.01%)
17/05/2022,1228.37,1164.32,1228.37,1156.54,542868100,+56.42 (+4.81%)
16/05/2022,1171.95,1208.05,1215.96,1170.59,551353400,-10.82 (-0.91%)
13/05/2022,1182.77,1235.03,1237.8,1180.6,736096200,-56.07 (-4.53%)
12/05/2022,1238.84,1290.4,1291.65,1238.05,516642600,-62.69 (-4.82%)
11/05/2022,1301.53,1295.39,1305.17,1277.91,380880400,+7.97 (+0.62%)
10/05/2022,1293.56,1240.93,1293.56,1232.57,600766800,+23.94 (+1.89%)
09/05/2022,1269.62,1313.49,1314.52,1265.54,627609200,-59.64 (-4.49%)
06/05/2022,1329.26,1333.55,1353.48,1328.13,510678900,-31.42 (-2.31%)
05/05/2022,1360.68,1361.62,1362.18,1331.41,510234300,+12.00 (+0.89%)
04/05/2022,1348.68,1366.11,1366.39,1348.68,498884800,-18.12 (-1.33%)
29/04/2022,1366.8,1347.08,1369.31,1343.24,532838100,+15.81 (+1.17%)
28/04/2022,1350.99,1353.71,1358.07,1344.1,458334600,-2.78 (-0.21%)
27/04/2022,1353.77,1340.07,1355.92,1314.81,485406800,+12.43 (+0.93%)
26/04/2022,1341.34,1285.4,1341.34,1261.4,673169600,+30.42 (+2.32%)
25/04/2022,1310.92,1377.75,1382.13,1298.38,696873600,-68.31 (-4.95%)
22/04/2022,1379.23,1378.28,1392.89,1352.43,799750600,+9.02 (+0.66%)
21/04/2022,1370.21,1369.8,1392.33,1356.58,741348500,-14.51 (-1.05%)
20/04/2022,1384.72,1401.63,1410.64,1384.72,652803300,-21.73 (-1.55%)
19/04/2022,1406.45,1435.78,1442.04,1406.45,666337000,-26.15 (-1.83%)
18/04/2022,1432.6,1456.47,1456.47,1425.07,790646000,-25.96 (-1.78%)
15/04/2022,1458.56,1470.53,1478.95,1456.39,639722900,-13.56 (-0.92%)
14/04/2022,1472.12,1481.5,1484.34,1471.75,498914000,-5.08 (-0.34%)
13/04/2022,1477.2,1459.48,1477.2,1448.52,636344500,+21.95 (+1.51%)
12/04/2022,1455.25,1487.86,1490.58,1455.25,656188800,-26.75 (-1.80%)
08/04/2022,1482,1501.61,1507.73,1482,741103600,-20.35 (-1.35%)
07/04/2022,1502.35,1524.12,1524.92,1502.35,763664700,-20.55 (-1.35%)
06/04/2022,1522.9,1513.17,1523.75,1507.62,912695000,+2.87 (+0.19%)
05/04/2022,1520.03,1521.37,1527.57,1519.28,663110500,-4.67 (-0.31%)
04/04/2022,1524.7,1530.02,1530.95,1522.82,734587100,+8.26 (+0.54%)
01/04/2022,1516.44,1489.47,1516.87,1484.13,881661100,+24.29 (+1.63%)
31/03/2022,1492.15,1492.5,1498.41,1488.27,633286300,+1.64 (+0.11%)
30/03/2022,1490.51,1492.15,1503.89,1483.9,880911900,-7.25 (-0.48%)
29/03/2022,1497.76,1485.22,1498.45,1485.22,687922600,+14.58 (+0.98%)
28/03/2022,1483.18,1490.44,1496.79,1473.8,988984900,-15.32 (-1.02%)
25/03/2022,1498.5,1500.17,1503.29,1494.55,724086800,+0.24 (+0.02%)
24/03/2022,1498.26,1504.3,1505.39,1495.18,753772900,-4.08 (-0.27%)
23/03/2022,1502.34,1505.76,1513.9,1501.67,788727300,-1.44 (-0.10%)
22/03/2022,1503.78,1500.08,1507.71,1498.48,905037000,+8.83 (+0.59%)
21/03/2022,1494.95,1474.78,1494.95,1474.38,727377200,+25.85 (+1.76%)
18/03/2022,1469.1,1466.14,1474.86,1465.57,745610800,+7.76 (+0.53%)
17/03/2022,1461.34,1466.56,1467.74,1459.14,683175800,+2.01 (+0.14%)
16/03/2022,1459.33,1459.97,1462.98,1453.91,544662700,+6.59 (+0.45%)
15/03/2022,1452.74,1445.05,1453.07,1437.27,641644500,+6.49 (+0.45%)
14/03/2022,1446.25,1459.28,1461.06,1439.19,815892100,-20.29 (-1.38%)
11/03/2022,1466.54,1478.23,1480.29,1458.88,855643700,-12.54 (-0.85%)
10/03/2022,1479.08,1476.76,1488.59,1476.76,629092200,+5.34 (+0.36%)
09/03/2022,1473.74,1478.16,1482.86,1462.8,888352600,+0.03 (+0.00%)
08/03/2022,1473.71,1487.37,1495.97,1473.71,982168800,-25.34 (-1.69%)
07/03/2022,1499.05,1500.65,1505.32,1493.87,941752700,-6.28 (-0.42%)
04/03/2022,1505.33,1506.79,1509.19,1501.39,873323700,+0.33 (+0.02%)
03/03/2022,1505,1492.42,1505,1487.69,902783400,+19.48 (+1.31%)
02/03/2022,1485.52,1499.37,1500.41,1479.55,914957200,-13.26 (-0.88%)
01/03/2022,1498.78,1493.41,1501.73,1491.48,796368600,+8.65 (+0.58%)
28/02/2022,1490.13,1499.31,1502.36,1487.57,693212400,-8.76 (-0.58%)
25/02/2022,1498.89,1504.37,1512.05,1498.89,736050400,+4.04 (+0.27%)
24/02/2022,1494.85,1511.84,1513.25,1473.76,1133051100,-17.45 (-1.15%)
23/02/2022,1512.3,1509.42,1520.78,1507.37,660165300,+8.83 (+0.59%)
22/02/2022,1503.47,1497.46,1506.38,1484.81,875383700,-7.37 (-0.49%)
21/02/2022,1510.84,1504.96,1516.63,1500.97,737693400,+6.00 (+0.40%)
18/02/2022,1504.84,1494.3,1507.29,1492.38,672537800,-3.15 (-0.21%)
17/02/2022,1507.99,1492.56,1507.99,1492.49,588111300,+15.89 (+1.06%)
16/02/2022,1492.1,1499.03,1499.5,1486.68,617187300,-0.65 (-0.04%)
15/02/2022,1492.75,1473.92,1495.56,1470.06,572156100,+20.79 (+1.41%)
14/02/2022,1471.96,1485.75,1495.99,1471.96,751563900,-29.75 (-1.98%)
11/02/2022,1501.71,1503.37,1508.54,1499.06,577407200,-5.08 (-0.34%)
10/02/2022,1506.79,1510.66,1512.88,1495.7,628938000,+1.41 (+0.09%)
09/02/2022,1505.38,1500.78,1511.72,1499.53,754188100,+4.39 (+0.29%)
08/02/2022,1500.99,1496.53,1503.33,1491.78,697228100,+3.33 (+0.22%)
07/02/2022,1497.66,1499.27,1505.69,1493.89,551698200,+18.70 (+1.26%)
28/01/2022,1478.96,1469.54,1484.48,1465.22,663924300,+8.20 (+0.56%)
27/01/2022,1470.76,1477.15,1486.39,1464.06,522667600,-10.82 (-0.73%)
26/01/2022,1481.58,1484.73,1490.45,1478.41,767576600,+2.00 (+0.14%)
25/01/2022,1479.58,1431.51,1479.58,1424.36,706092300,+39.87 (+2.77%)
24/01/2022,1439.71,1465.94,1467.99,1432.18,796675500,-33.18 (-2.25%)
21/01/2022,1472.89,1471.9,1477.23,1463.06,784569900,+7.59 (+0.52%)
20/01/2022,1465.3,1438.98,1469.08,1432.58,762449400,+22.51 (+1.56%)
19/01/2022,1442.79,1438.95,1449.11,1434.46,557995700,+3.85 (+0.27%)
18/01/2022,1438.94,1439.29,1452.14,1424.65,691087800,-13.90 (-0.96%)
17/01/2022,1452.84,1498.83,1503.86,1452.84,926487900,-43.18 (-2.89%)
14/01/2022,1496.02,1486.91,1503.25,1476.68,734088500,-0.03 (-0.00%)
13/01/2022,1496.05,1512.9,1522.6,1495.13,977115800,-14.46 (-0.96%)
12/01/2022,1510.51,1489.11,1510.51,1464.49,1104610300,+18.20 (+1.22%)
11/01/2022,1492.31,1505.04,1512.05,1488.4,1219558100,-11.40 (-0.76%)
10/01/2022,1503.71,1528.74,1536.45,1503.71,1315951200,-24.77 (-1.62%)
07/01/2022,1528.48,1534.1,1534.52,1524.96,951525400,-0.09 (-0.01%)
06/01/2022,1528.57,1519.72,1536.24,1518.18,1087239800,+6.07 (+0.40%)
05/01/2022,1522.5,1529.06,1535.82,1522.5,987023800,-3.08 (-0.20%)
04/01/2022,1525.58,1508.55,1526.69,1507.19,839676500,+27.30 (+1.82%)
31/12/2021,1498.28,1490.17,1499.07,1489.71,846534300,+12.31 (+0.83%)
30/12/2021,1485.97,1490.96,1493.38,1484.82,724365200,+0.15 (+0.01%)
29/12/2021,1485.82,1497.86,1498.91,1485.82,793769800,-8.57 (-0.57%)
28/12/2021,1494.39,1494.9,1499.77,1483.97,933584700,+5.51 (+0.37%)
27/12/2021,1488.88,1483.64,1490.12,1469.91,715824500,+11.85 (+0.80%)
24/12/2021,1477.03,1463.1,1478.8,1456.32,855008900,+20.07 (+1.38%)
23/12/2021,1456.96,1479.46,1481.21,1447.14,1266412300,-20.71 (-1.40%)
22/12/2021,1477.67,1484.9,1489.24,1471.84,1031093800,-1.07 (-0.07%)
21/12/2021,1478.74,1474.87,1486.09,1472.43,866421100,+1.41 (+0.10%)
20/12/2021,1477.33,1483.85,1483.85,1468.88,906869900,-2.46 (-0.17%)
17/12/2021,1479.79,1481.76,1487.73,1479.79,1065320100,+3.18 (+0.22%)
